source,target,APlevel,value,clusterId,sourcefilename,targetfilename,clustersize,sourceTopWords,targetTopWords
doc563,e560,0,-1,90,01769.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc577,e560,0,-1,90,00525.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc578,e560,0,-1,90,00923.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc579,e560,0,-1,90,03538.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc564,e575,0,-1,91,00860.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc571,e575,0,-1,91,00059.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc572,e575,0,-1,91,04328.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc573,e575,0,-1,91,01288.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc574,e575,0,-1,91,02661.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc576,e575,0,-1,91,02110.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc59,e58,0,-1,92,01540.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc70,e58,0,-1,92,01084.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc580,e607,0,-1,93,04421.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc581,e607,0,-1,93,02821.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc582,e607,0,-1,93,04446.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc584,e607,0,-1,93,01260.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc585,e607,0,-1,93,00790.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc608,e607,0,-1,93,01196.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc583,e587,0,-1,94,01912.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc586,e587,0,-1,94,02371.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc588,e587,0,-1,94,04224.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc589,e587,0,-1,94,04315.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc590,e587,0,-1,94,00242.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc601,e587,0,-1,94,01483.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc591,e599,0,-1,95,01713.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc592,e599,0,-1,95,00364.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc593,e599,0,-1,95,02151.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc594,e599,0,-1,95,01617.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc595,e599,0,-1,95,02889.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc596,e599,0,-1,95,03320.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc597,e599,0,-1,95,00947.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc598,e599,0,-1,95,03121.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc600,e599,0,-1,95,00646.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc616,e599,0,-1,95,01448.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc617,e599,0,-1,95,03153.txt,00559.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc60,e63,0,-1,96,02534.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc61,e63,0,-1,96,02855.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc62,e63,0,-1,96,02625.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc64,e63,0,-1,96,00640.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc65,e63,0,-1,96,03907.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc69,e63,0,-1,96,00980.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc602,e611,0,-1,97,01669.txt,00610.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc603,e611,0,-1,97,01864.txt,00610.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc604,e611,0,-1,97,04280.txt,00610.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc605,e611,0,-1,97,00902.txt,00610.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc612,e611,0,-1,97,00082.txt,00610.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc613,e611,0,-1,97,01048.txt,00610.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc614,e611,0,-1,97,02839.txt,00610.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc615,e611,0,-1,97,00982.txt,00610.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc606,e610,0,-1,98,04345.txt,00610.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc609,e610,0,-1,98,00496.txt,00610.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc618,e625,0,-1,99,02425.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc634,e625,0,-1,99,01285.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc635,e625,0,-1,99,00022.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc619,e624,0,-1,100,00353.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc620,e624,0,-1,100,04351.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc621,e624,0,-1,100,04037.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc622,e624,0,-1,100,04074.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc623,e624,0,-1,100,02344.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc626,e624,0,-1,100,03351.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc629,e624,0,-1,100,02417.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc627,e682,0,-1,101,04437.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc628,e682,0,-1,101,00252.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc630,e682,0,-1,101,02335.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc631,e682,0,-1,101,02966.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc632,e682,0,-1,101,01455.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc679,e682,0,-1,101,00142.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc683,e682,0,-1,101,03795.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc633,e679,0,-1,102,03031.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc677,e679,0,-1,102,00597.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc678,e679,0,-1,102,04200.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc636,e668,0,-1,103,01118.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc669,e668,0,-1,103,00930.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc670,e668,0,-1,103,03279.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc637,e639,0,-1,104,03781.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc638,e639,0,-1,104,04309.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc640,e639,0,-1,104,02458.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc641,e639,0,-1,104,03699.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc642,e639,0,-1,104,03977.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc652,e639,0,-1,104,01623.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc653,e639,0,-1,104,01500.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc658,e639,0,-1,104,02183.txt,00624.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc643,e644,0,-1,105,03286.txt,00644.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc645,e644,0,-1,105,03369.txt,00644.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc646,e644,0,-1,105,01434.txt,00644.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc647,e644,0,-1,105,00802.txt,00644.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc648,e644,0,-1,105,01526.txt,00644.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc649,e644,0,-1,105,02133.txt,00644.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc650,e660,0,-1,106,04342.txt,00644.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc651,e660,0,-1,106,00782.txt,00644.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc654,e660,0,-1,106,04420.txt,00644.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc655,e660,0,-1,106,03494.txt,00644.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc656,e660,0,-1,106,00854.txt,00644.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc659,e660,0,-1,106,03395.txt,00644.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc661,e660,0,-1,106,01761.txt,00644.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc657,e666,0,-1,107,04439.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc667,e666,0,-1,107,02053.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc66,e73,0,-1,108,03211.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc67,e73,0,-1,108,01722.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc68,e73,0,-1,108,00698.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc662,e665,0,-1,109,03893.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc664,e665,0,-1,109,02111.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc671,e665,0,-1,109,02419.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc672,e665,0,-1,109,00030.txt,00665.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc663,e664,0,-1,110,00060.txt,00644.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc673,e664,0,-1,110,00610.txt,00644.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc674,e707,0,-1,111,00512.txt,00707.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc705,e707,0,-1,111,00575.txt,00707.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc706,e707,0,-1,111,00174.txt,00707.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc675,e708,0,-1,112,03071.txt,00707.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc676,e708,0,-1,112,04287.txt,00707.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc699,e708,0,-1,112,00620.txt,00707.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc700,e708,0,-1,112,00344.txt,00707.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc680,e686,0,-1,113,01183.txt,00686.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc681,e686,0,-1,113,03273.txt,00686.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc684,e686,0,-1,113,03918.txt,00686.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc685,e687,0,-1,114,02420.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc688,e687,0,-1,114,01578.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc689,e687,0,-1,114,02890.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc690,e687,0,-1,114,00262.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc691,e687,0,-1,114,02006.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc692,e696,0,-1,115,02434.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc693,e696,0,-1,115,01583.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc694,e696,0,-1,115,01890.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc695,e696,0,-1,115,02904.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc697,e696,0,-1,115,02925.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc698,e696,0,-1,115,02831.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc701,e696,0,-1,115,03808.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc702,e696,0,-1,115,04259.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc703,e696,0,-1,115,02329.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc704,e696,0,-1,115,02498.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc709,e747,0,-1,116,00440.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc71,e80,0,-1,117,02326.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc79,e80,0,-1,117,00491.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc710,e721,0,-1,118,03106.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc718,e721,0,-1,118,04099.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc719,e721,0,-1,118,01178.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc720,e721,0,-1,118,03780.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc722,e721,0,-1,118,03679.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc723,e721,0,-1,118,02423.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc724,e721,0,-1,118,00303.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc728,e721,0,-1,118,02910.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc744,e721,0,-1,118,03155.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc711,e714,0,-1,119,03380.txt,00707.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc712,e714,0,-1,119,03145.txt,00707.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc713,e714,0,-1,119,03293.txt,00707.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc715,e714,0,-1,119,00409.txt,00707.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc716,e714,0,-1,119,02310.txt,00707.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc717,e714,0,-1,119,04156.txt,00707.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc725,e714,0,-1,119,02528.txt,00707.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc726,e714,0,-1,119,01485.txt,00707.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc727,e714,0,-1,119,03870.txt,00707.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc730,e714,0,-1,119,03378.txt,00707.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc731,e714,0,-1,119,01069.txt,00707.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc72,e81,0,-1,120,01239.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc83,e81,0,-1,120,03051.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc729,e736,0,-1,121,01371.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc732,e736,0,-1,121,00111.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc733,e736,0,-1,121,03302.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc734,e736,0,-1,121,01095.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc735,e736,0,-1,121,00135.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc737,e736,0,-1,121,03888.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc738,e736,0,-1,121,02393.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc741,e736,0,-1,121,00194.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc742,e736,0,-1,121,02912.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc743,e736,0,-1,121,03601.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc739,e752,0,-1,122,01286.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc740,e752,0,-1,122,00748.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc750,e752,0,-1,122,02517.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc751,e752,0,-1,122,03969.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc753,e752,0,-1,122,01013.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc74,e77,0,-1,123,00040.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc78,e77,0,-1,123,03515.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc86,e77,0,-1,123,02399.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc745,e746,0,-1,124,00097.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc748,e746,0,-1,124,03400.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc749,e746,0,-1,124,01753.txt,00721.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc75,e76,0,-1,125,01366.txt,00076.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc754,e764,0,-1,126,02500.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc755,e764,0,-1,126,03930.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc756,e764,0,-1,126,03949.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc757,e764,0,-1,126,00467.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc758,e764,0,-1,126,02669.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc759,e764,0,-1,126,03069.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc760,e764,0,-1,126,00051.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc761,e764,0,-1,126,03242.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc762,e764,0,-1,126,01598.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc763,e764,0,-1,126,02090.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc766,e764,0,-1,126,00504.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc767,e764,0,-1,126,04177.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc768,e764,0,-1,126,00718.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc769,e764,0,-1,126,02867.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc765,e786,0,-1,127,01809.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc782,e786,0,-1,127,02532.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc783,e786,0,-1,127,01504.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc784,e786,0,-1,127,00817.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc785,e786,0,-1,127,02448.txt,00013.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc770,e778,0,-1,128,03227.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc771,e778,0,-1,128,03459.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc772,e778,0,-1,128,00927.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc773,e778,0,-1,128,03370.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc774,e778,0,-1,128,00864.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc775,e777,0,-1,129,03837.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc776,e777,0,-1,129,03389.txt,00747.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc777,e780,0,-1,130,02667.txt,00780.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc779,e780,0,-1,130,02504.txt,00780.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc781,e780,0,-1,130,03291.txt,00780.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc787,e780,0,-1,130,04102.txt,00780.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc82,e84,0,-1,131,01159.txt,00084.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc96,e84,0,-1,131,01564.txt,00084.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc85,e94,0,-1,132,02972.txt,00084.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc93,e94,0,-1,132,01776.txt,00084.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
doc95,e94,0,-1,132,04153.txt,00084.txt,10,insurance;new;investors;says;bonds,cable;dealers;nasdaq;printer;tax
